LEI,Name,DE_name,FR_name,IT_name,Entity_status,Registration_status,Conformity_flag,Legal_country,Legal_region,Legal_address,Legal_lat,Legal_lng,HQ_country,HQ_region,HQ_address,HQ_lat,HQ_lng,Legal_form_code,Legal_form_name,Parent,Registration_date,Selectable,Record_retrieved
549300K5MB1CG23DBD13,TFG ASSET MANAGEMENT UK LLP,,TFG ASSET MANAGEMENT UK LLP,TFG ASSET MANAGEMENT UK LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, 4 Sloane Terrace",51.4934517,-0.1571906,GB,GB-LND,"London, 4 Sloane Terrace",51.4934517,-0.1571906,Z0EY,Limited Liability Partnership,,3/5/2009,,4/20/2025
549300SWS3MCA9SOBK51,"TGS MANAGEMENT COMPANY, LLC",,,"TGS MANAGEMENT COMPANY, LLC",ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NJ,"Princeton, 701 Mount Lucas Rd",40.3833578,-74.6521922,HZEH,Limited Liability Company,,4/23/2010,,4/20/2025
213800WJ6E2A1A6XG215,THAMES RIVER CAPITAL LLP,THAMES RIVER CAPITAL LLP,,THAMES RIVER CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, 78 Cannon Street Cannon Place",51.5113673,-0.0900327,GB,GB-LND,"London, 78 Cannon Street Cannon Place",51.5113673,-0.0900327,Z0EY,Limited Liability Partnership,6ZLKQF7QB6JAEKQS5388,1/9/2005,,4/20/2025
784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.","THE GOLDMAN SACHS GROUP, INC.","THE GOLDMAN SACHS GROUP, INC.","THE GOLDMAN SACHS GROUP, INC.",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"NEW YORK, 200 WEST STREET",40.714751,-74.0143441,XTIQ,Corporation,,7/21/1998,,4/20/2025
5493005FW8NBO6SJ8827,THELEME PARTNERS LLP,THELEME PARTNERS LLP,,THELEME PARTNERS LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 65 CURZON STREET",51.5080402,-0.1447667,GB,GB-LND,"LONDON, 65 CURZON STREET",51.5080402,-0.1447667,Z0EY,Limited Liability Partnership,5493001HO7JEJEZ4RB29,8/3/2009,,4/25/2025
549300MLQMYH1DEBDY63,THINK INVESTMENTS LP,THINK INVESTMENTS LP,,THINK INVESTMENTS LP,ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,T91T,Limited Partnership,,6/23/2013,,4/20/2025
XGIP6KDDVHV34W4QN364,THIRD POINT LLC,THIRD POINT LLC,THIRD POINT LLC,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"Wilmington, c/o The Corporation Trust Company Corporation Trust Center 1209 Orange Street",39.7484301,-75.5477307,US,US-NY,"New York, 55 Hudson Yards",40.7552648,-74.001887,HZEH,Limited Liability Company,,10/28/1996,,4/20/2025
549300E6G3J5898GEA04,THREE BAYS CAPITAL LP,THREE BAYS CAPITAL LP,,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-MA,"Boston, 19th Floor 222 Berkeley Street",42.350665,-71.073271,T91T,Limited Partnership,,6/30/2017,,4/25/2025
213800MUO1UFO9U9VH39,THUNDERBIRD PARTNERS LLP,THUNDERBIRD PARTNERS LLP,THUNDERBIRD PARTNERS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-RDG,"READING, 4TH FLOOR PHOENIX HOUSE Station Road",33.4482266,-112.0776781,GB,GB-LND,"LONDON, 110 PARK STREET",51.512918,-0.1553958,Z0EY,Limited Liability Partnership,,5/7/2014,,4/20/2025
5493005FW8NBO6SJ8827,THÉLÈME PARTNERS LLP,THÉLÈME PARTNERS LLP,THÉLÈME PARTNERS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 65 CURZON STREET",51.5080402,-0.1447667,GB,GB-LND,"LONDON, 65 CURZON STREET",51.5080402,-0.1447667,Z0EY,Limited Liability Partnership,5493001HO7JEJEZ4RB29,8/3/2009,,4/20/2025
5493005MNMDNKL7JB896,TIBRA EQUITIES EUROPE LIMITED,,,TIBRA EQUITIES EUROPE LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 52-54 ST. JOHN STREET, FIRST FLOOR",51.5212871,-0.1012905,GB,GB-LND,"LONDON, 52-54 ST. JOHN STREET, FIRST FLOOR",51.5212871,-0.1012905,H0PO,Private Limited Company,213800G4B92TR5V3RR12,6/14/2010,,4/20/2025
549300DPH53CR6GH4O92,"TIG ADVISORS, LLC",,"TIG ADVISORS, LLC","TIG ADVISORS, LLC",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 26th Floor 520 Madison Avenue",40.7602617,-73.97463,HZEH,Limited Liability Company,,8/26/2005,,4/20/2025
549300ZHBO2JY3SP3D59,"TIGER CONSUMER MANAGEMENT, LP",,"TIGER CONSUMER MANAGEMENT, LP",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,US,US-NY,"New York, 33rd Floor 101 Park Avenue",40.7511236,-73.9777322,T91T,Limited Partnership,,12/13/2012,,4/20/2025
549300TZPMR0JKMQZ851,"TIGER GLOBAL INVESTMENTS, L.P.","TIGER GLOBAL INVESTMENTS, L.P.",,,ACTIVE,ISSUED,CONFORMING,KY,,"CAMANA BAY, PO BOX 31106",19.3220089,-81.3781772,US,US-DE,"WILMINGTON, C/O TIGER GLOBAL MANAGEMENT, LLC 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,8888,FUND,54930010VU8Q51DNY331,9/21/2012,,4/25/2025
54930010VU8Q51DNY331,"TIGER GLOBAL MANAGEMENT, LLC","TIGER GLOBAL MANAGEMENT, LLC","TIGER GLOBAL MANAGEMENT, LLC",TIGER GLOBAL MANAGEMENT LLC,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 35th Floor 9 West 57th Street",40.7636223,-73.9750402,HZEH,Limited Liability Company,,2/28/2001,,4/20/2025
54930028YGQ8EW16BW72,"TIGER LEGATUS MASTER FUND, L.P",,"TIGER LEGATUS MASTER FUND, L.P",,ACTIVE,LAPSED,NON_CONFORMING,KY,,"George Town, C/O Intertrust Corporate Services (Cayman) Limited 190 Elgin Avenue",19.2918507,-81.3770943,US,US-NY,"New York, 9th Floor 712 Fifth Avenue",40.7622869,-73.9750432,XAQA,limited partnership,,4/9/2013,,4/20/2025
EV78SGITVH3EL3YLI613,TIGER MANAGEMENT LLC,TIGER MANAGEMENT LLC,,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-DE,"Dover, C/O National Corporate Research, Ltd. 615 South DuPont Highway",39.158168,-75.5243682,HZEH,Limited Liability Company,,3/13/1996,,4/20/2025
549300OY9V7L2HU1ZP16,"TOURBILLON CAPITAL PARTNERS, L.P.","TOURBILLON CAPITAL PARTNERS, L.P.",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,T91T,Limited Partnership,,5/28/2013,,4/20/2025
213800P9RNUDDL4N4B30,TOWER HOUSE PARTNERS LLP,TOWER HOUSE PARTNERS LLP,TOWER HOUSE PARTNERS LLP,TOWER HOUSE PARTNERS LLP,ACTIVE,LAPSED,NON_CONFORMING,GB,GB-RDG,"READING, 4TH FLOOR READING BRIDGE HOUSE GEORGE STREET",51.4600801,-0.9679024,GB,GB-LND,"LONDON, 34 BROOK STREET",51.5130993,-0.1468459,Z0EY,Limited Liability Partnership,,2/9/2015,,4/20/2025
549300EICTHGRYL7YH29,TPG-AXON MANAGEMENT LP,,,TPG-AXON MANAGEMENT LP,ACTIVE,LAPSED,NON_CONFORMING,KY,,"George Town, C/O Maples Corporate Services Limited PO Box 309 Ugland House",19.2924396,-81.3857791,US,US-NY,"New York, C/O TPG-Axon Management LP 38th Floor 888 7th Avenue",40.7127753,-74.0059728,XAQA,limited partnership,,7/9/2015,,4/25/2025
RTED6KSZBILVT7M4SQ46,TREMBLANT CAPITAL LP,TREMBLANT CAPITAL LP,TREMBLANT CAPITAL LP,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,T91T,Limited Partnership,,2/25/2003,,4/20/2025
506700S6W0396OB7Q674,TRIMAX CAPITAL S.A.,TRIMAX CAPITAL S.A.,,,ACTIVE,ISSUED,CONFORMING,CH,CH-NE,"Cortaillod, route de Boudry 16",46.9462218,6.8399991,CH,CH-NE,"Cortaillod, route de Boudry 16",46.9462218,6.8399991,MVII,Company limited by shares,,10/2/2000,,4/20/2025
213800PUVYGVJJA5Y331,TRIUM CAPITAL LLP,,,TRIUM CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 4TH FLOOR 60 GRESHAM STREET",51.514848,-0.0907305,GB,GB-LND,"LONDON, 4TH FLOOR 60 GRESHAM STREET",51.514848,-0.0907305,Z0EY,Limited Liability Partnership,,3/5/2009,,4/20/2025
549300XKGNXQWCLKLS91,TT INTERNATIONAL,TT INTERNATIONAL,TT INTERNATIONAL,,INACTIVE,RETIRED,NOT_APPLICABLE,GB,,"London, 62 Threadneedle Street",51.5141138,-0.0870766,GB,,"London, 62 Threadneedle Street",51.5141138,-0.0870766,8888,Firm (Financial Conduct Authority),,12/3/2012,,4/20/2025
549300RATXRKYIJ73Z89,TT INTERNATIONAL ASSET MANAGEMENT LTD,TT INTERNATIONAL ASSET MANAGEMENT LTD,,TT INTERNATIONAL ASSET MANAGEMENT LTD,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, 62 Threadneedle Street",51.5141138,-0.0870766,GB,GB-LND,"London, 62 Threadneedle Street",51.5141138,-0.0870766,H0PO,Private Limited Company,,7/9/2019,,4/20/2025
549300PGP9XNV1G6ES58,TUDOR CAPITAL EUROPE LLP,,TUDOR CAPITAL EUROPE LLP,TUDOR CAPITAL EUROPE LLP,ACTIVE,ISSUED,CONFORMING,GB,,"London, 10 New Burlington Street",51.5117591,-0.1404314,GB,,"London, 10 New Burlington Street",51.5117591,-0.1404314,Z0EY,Limited Liability Partnership,,10/8/2008,,4/20/2025
D6Y7N0U4YOKL2C5BLN13,TUDOR INVESTMENT CORPORATION,TUDOR INVESTMENT CORPORATION,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CT,"Stamford, 200 Elm Street",41.0533304,-73.5311425,XTIQ,Corporation,,11/13/1980,,4/20/2025
-101-,TWO CREEKS CAPITAL MANAGEMENT LP,TWO CREEKS CAPITAL MANAGEMENT LP,,,,,,,,,,,,,,,,,,,,,
-102-,"TWO CREEKS CAPITAL MANAGEMENT, LP","TWO CREEKS CAPITAL MANAGEMENT, LP",,,,,,,,,,,,,,,,,,,,,
RR8XXLLT9L8B1RHYI071,"TWO SIGMA ADVISERS, LP",,"TWO SIGMA ADVISERS, LP","TWO SIGMA ADVISERS, LP",ACTIVE,ISSUED,CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-DE,"Wilmington, 2711 Centerville Road Suite 400",39.7546839,-75.6272381,T91T,Limited Partnership,,12/26/2001,,4/20/2025
0M6M8M9HXLW8D3AU0N32,"TWO SIGMA INVESTMENTS, LP","TWO SIGMA INVESTMENTS, LP","TWO SIGMA INVESTMENTS, LP","TWO SIGMA INVESTMENTS, LP",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"Wilmington, 2711 Centerville Road Suite 400",39.7546839,-75.6272381,T91T,Limited Partnership,,7/10/2001,,4/20/2025
549300PW6DL740UUHC85,TYBOURNE CAPITAL MANAGEMENT (HK) LIMITED,TYBOURNE CAPITAL MANAGEMENT (HK) LIMITED,TYBOURNE CAPITAL MANAGEMENT (HK) LIMITED,,ACTIVE,ISSUED,NON_CONFORMING,HK,,"Hong Kong, Suites 818-822, 8/F Bank of America Tower 12 Harcourt Road Central",22.2807403,114.1630206,HK,,"Hong Kong, Suites 1021-25, 10/F Champion Tower 3 Garden Road Central",22.2784355,114.160606,254M,Private company limited by shares,,7/26/2010,,4/20/2025
549300N61C7RJYMNZQ83,TYBOURNE EQUITY MASTER FUND,TYBOURNE EQUITY MASTER FUND,,TYBOURNE EQUITY MASTER FUND,ACTIVE,LAPSED,NON_CONFORMING,KY,,"George Town, PO Box 309",,,US,US-CA,"ALAMO, 358 LAS QUEBRADAS",37.8662478,-122.0099974,9999,FUND,,5/16/2012,,4/20/2025
GNQR0WOQH2PMOR52UK10,"TYRIAN INVESTMENTS, LP","TYRIAN INVESTMENTS, LP","TYRIAN INVESTMENTS, LP",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O The Corporation Trust Company Corporation Trust Center 1209 Orange Street",39.7484301,-75.5477307,US,US-NY,"New York, 48th Floor 101 Park Avenue",40.7511236,-73.9777322,T91T,Limited Partnership,,6/6/2012,,4/20/2025
BFM8T61CT2L1QCEMIK50,UBS AG,UBS AG,UBS AG,,ACTIVE,ISSUED,CONFORMING,CH,CH-ZH,"Zurich, Bahnhofstrasse 45",47.3719805,8.5381833,CH,CH-ZH,"Zurich, Bahnhofstrasse 45",47.3719805,8.5381833,MVII,Company limited by shares,549300SZJ9VS8SGXAN81,2/28/1978,,4/20/2025
549300SGDHJDHGZYMB20,UBS ASSET MANAGEMENT (UK) LTD,UBS ASSET MANAGEMENT (UK) LTD,UBS ASSET MANAGEMENT (UK) LTD,UBS ASSET MANAGEMENT (UK) LTD,ACTIVE,ISSUED,CONFORMING,GB,,"London, 5 Broadgate",51.5194655,-0.0829855,CH,,"Zurich, Bahnhhofstrasse 45",47.3719805,8.5381833,H0PO,Private Limited Company,549300MOMNGW0OI5CD23,2/19/1981,,4/20/2025
-103-,UBS GLOBAL ASSET MANAGEMENT (UK) LTD,UBS GLOBAL ASSET MANAGEMENT (UK) LTD,,,,,,,,,,,,,,,,,,,,,
-104-,UBS O'CONNOR LIMITED,UBS O'CONNOR LIMITED,,UBS O'CONNOR LIMITED,,,,,,,,,,,,,,,,,,,
DKTEQ75O7X3COBPLT084,UBS O'CONNOR LLC,UBS O'CONNOR LLC,UBS O'CONNOR LLC,UBS O'CONNOR LLC,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O MAPLES FIDUCIARY SERVICES (DELAWARE) INC. 4001 KENNETT PIKE SUITE 302",39.7792956,-75.597211,US,US-DE,"Wilmington, 4001 Kennett Pike Suite 302",39.7792746,-75.5971906,HZEH,Limited Liability Company,BFM8T61CT2L1QCEMIK50,1/27/2000,,4/20/2025
54930036444TZ5UWTY74,UBS REORGANISATION 2023-01 LTD,,UBS REORGANISATION 2023-01 LTD,,INACTIVE,RETIRED,NOT_APPLICABLE,GB,,"London, 5 Broadgate",51.5194655,-0.0829855,GB,,"London, 5 Broadgate",51.5194655,-0.0829855,H0PO,Private Limited Company,,6/12/1987,,4/20/2025
2ZCNRR8UK83OBTEK2170,UNICREDIT BANK GMBH,,,UNICREDIT BANK GMBH,ACTIVE,ISSUED,CONFORMING,DE,DE-BY,"München, Arabellastr. 12",48.1499887,11.6175705,DE,DE-BY,"München, Arabellastr. 12",48.1499887,11.6175705,2HBR,Gesellschaft mit beschränkter Haftung,549300TRUWO2CD2G5692,10/24/2001,,4/20/2025
529900J76YSIZNVFEG95,UNIVERSAL-INVESTMENT-LUXEMBOURG S.A.,UNIVERSAL-INVESTMENT-LUXEMBOURG S.A.,,,ACTIVE,ISSUED,CONFORMING,LU,LU-GR,"Grevenmacher, 15, rue de Flaxweiler",49.6763935,6.3915762,LU,LU-GR,"Grevenmacher, 15, rue de Flaxweiler",49.6763935,6.3915762,5GGB,Société anonyme,,4/5/2000,,4/20/2025
-105-,"VALIANT CAPITAL MANAGEMENT, L.P.","VALIANT CAPITAL MANAGEMENT, L.P.",,,,,,,,,,,,,,,,,,,,,
549300H2GQ5FMZJTSV18,"VALIANT CAPITAL MANAGEMENT, L.P.",,"VALIANT CAPITAL MANAGEMENT, L.P.",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CA,"SAN FRANCISCO, 1 MARKET STREET, STEUART TOWER, SUITE 2625",37.7937188,-122.3942152,T91T,Limited Partnership,,4/3/2008,,4/20/2025
-106-,"VALIANT CAPITAL MANAGEMENT, LP","VALIANT CAPITAL MANAGEMENT, LP",,,,,,,,,,,,,,,,,,,,,
549300SO5VUSBQGJJK74,"VALINOR MANAGEMENT, L.P.","VALINOR MANAGEMENT, L.P.","VALINOR MANAGEMENT, L.P.",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-NY,"New York, 25th Floor 510 Madison Avenue",40.759769,-73.9746381,T91T,Limited Partnership,,2/18/2014,,4/20/2025
-107-,"VALINOR MANAGEMENT, LLC","VALINOR MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,,,
9695004432J9O4KUVO75,VARENNE CAPITAL PARTNERS,VARENNE CAPITAL PARTNERS,,,ACTIVE,ISSUED,CONFORMING,FR,,"PARIS, 42 AVENUE MONTAIGNE",48.8673082,2.3075245,FR,,"PARIS, 42 AVENUE MONTAIGNE",48.8673082,2.3075245,6CHY,société par actions simplifiée,,2/2/2003,,4/20/2025
-108-,VEM AKTIENBANK AG,VEM AKTIENBANK AG,,,,,,,,,,,,,,,,,,,,,
54930038E4QEW4ROCF13,VERDE SERVICOS INTERNACIONAIS S.A.,VERDE SERVICOS INTERNACIONAIS S.A.,,,ACTIVE,ISSUED,CONFORMING,BR,BR-SP,"Sao Paulo, AV BRIGADEIRO FARIA LIMA 3600, 11 ANDAR, CONJUNTO 111 ITAIM BIBI",-23.5884187,-46.6822199,BR,BR-SP,"Sao Paulo, AV BRIGADEIRO FARIA LIMA 3600, 11 ANDAR, CONJUNTO 111 ITAIM BIBI",-23.5884187,-46.6822199,X0SD,Companhia,,2/12/2014,,4/20/2025
WHLAIMQOU4GJKYFZHC97,VERITION MULTI-STRATEGY MASTER FUND LTD.,VERITION MULTI-STRATEGY MASTER FUND LTD.,,,ACTIVE,ISSUED,CONFORMING,KY,,"George Town, PO Box 309 South Church Street, Ugland House",19.2924396,-81.3857791,KY,,"George Town, PO Box 309 South Church Street, Ugland House",19.2924396,-81.3857791,OSBR,company limited by shares,WHLAIMQOU4GJKYFZHC97,5/16/2008,,4/20/2025
DYNXLZTYODOIILGV2H13,VIKING GLOBAL INVESTORS LP,VIKING GLOBAL INVESTORS LP,VIKING GLOBAL INVESTORS LP,VIKING GLOBAL INVESTORS LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,T91T,Limited Partnership,,4/9/1999,,4/20/2025
4ZMHYESKEPC6W7IE7J70,"VISIUM ASSET MANAGEMENT, LP",,"VISIUM ASSET MANAGEMENT, LP",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,US,US-NY,"New York, 22nd Floor 888 7th Avenue",40.7654863,-73.9808532,T91T,Limited Partnership,,6/6/2012,,4/20/2025
5493007ASSIVTLHOQT12,VITTORIA AND PARTNERS LLP,VITTORIA AND PARTNERS LLP,,,ACTIVE,ISSUED,CONFORMING,GB,,"London, 10 Stanford Road",51.4092569,-0.1235436,GB,,"London, 10 Stanford Road",51.4092569,-0.1235436,Z0EY,Limited Liability Partnership,,6/20/2015,,4/20/2025
549300EJ1ZB4YYIOMD56,VOLEON CAPITAL MANAGEMENT LP,VOLEON CAPITAL MANAGEMENT LP,VOLEON CAPITAL MANAGEMENT LP,VOLEON CAPITAL MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O AMERICAN INCORPORATORS LTD. 1013 CENTRE ROAD SUITE 403-A",39.7577644,-75.6068962,US,US-CA,"Berkeley, 2484 Shattuck Ave",37.86413,-122.2678726,T91T,Limited Partnership,,5/7/2008,,4/20/2025
3JYMFRTPVOHVYBT6WB63,VOLLERO BEACH CAPITAL PARTNERS LLC,VOLLERO BEACH CAPITAL PARTNERS LLC,,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Dover, C/O National Corporate Research, Ltd. 850 New Burton Road Suite 201",39.1484521,-75.5305646,US,US-NY,"New York, 14th Floor 777 3rd Avenue",40.7548046,-73.971235,HZEH,Limited Liability Company,,6/6/2012,,4/20/2025
2549009VBNIQFKIZHL82,VOR CAPITAL LLP,VOR CAPITAL LLP,,VOR CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,,"London, 4th floor 45-46 Berners Street",51.5179972,-0.1374703,GB,,"London, 4th floor 45-46 Berners Street",51.5179972,-0.1374703,Z0EY,Limited Liability Partnership,,9/21/2017,,4/20/2025
74OG4PIVJ3TT4O5NSN12,VTB CAPITAL PLC,VTB CAPITAL PLC,,,ACTIVE,LAPSED,NON_CONFORMING,GB,GB-LND,"LONDON, 14 CORNHILL",51.5132737,-0.0880176,GB,GB-LND,"LONDON, 14 CORNHILL",51.5132737,-0.0880176,B6ES,Public Limited Company,253400V1H6ART1UQ0N98,10/18/1919,,4/20/2025
549300A6QDHQKENHMS92,WALLEYE CAPITAL LLC,WALLEYE CAPITAL LLC,WALLEYE CAPITAL LLC,WALLEYE CAPITAL LLC,ACTIVE,ISSUED,CONFORMING,US,US-MN,"Saint Paul, C/O C T Corporation System Inc. 1010 Dale St N",44.9716251,-93.1260245,US,US-MN,"Plymouth, 2800 Niagara Lane North",45.0129741,-93.4706704,BQRL,Limited Liability Company,,3/24/2005,,4/20/2025
254900UWSTH5LGM5JP41,WALLEYE CAPITAL UK LIMITED,WALLEYE CAPITAL UK LIMITED,,,ACTIVE,ISSUED,CONFORMING,GB,,"London, 15-16 Moss House Floor 2 15-16 Brooks Mews",51.5122542,-0.1462888,GB,,"London, Floor 2 Moss House 15-16 Brooks Mews",51.5122542,-0.1462888,H0PO,Private Limited Company,549300A6QDHQKENHMS92,5/5/2022,,4/20/2025
IT8LF3P4X72T709F5Z71,WEISS ASSET MANAGEMENT LP,WEISS ASSET MANAGEMENT LP,WEISS ASSET MANAGEMENT LP,WEISS ASSET MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-MA,"Boston, 222 Berkeley Street 16th Floor",42.350665,-71.073271,T91T,Limited Partnership,,6/10/2003,,4/20/2025
549300YHP12TEZNLCX41,WELLINGTON MANAGEMENT COMPANY LLP,"WELLINGTON MANAGEMENT COMPANY, LLP",WELLINGTON MANAGEMENT COMPANY LLP,WELLINGTON MANAGEMENT COMPANY LLP,ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-MA,"BOSTON, 280 CONGRESS ST",42.3533864,-71.0529918,1HXP,Limited Liability Partnership,,5/21/2014,,4/20/2025
549300G4GEZ3XA3HPV97,WELLINGTON MANAGEMENT INTERNATIONAL LIMITED,WELLINGTON MANAGEMENT INTERNATIONAL LIMITED,,WELLINGTON MANAGEMENT INTERNATIONAL LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, Cardinal Place 80 Victoria Street",51.4971002,-0.141117,GB,GB-LND,"London, Cardinal Place 80 Victoria Street",51.4971002,-0.141117,H0PO,Private Limited Company,549300ES7VJ85UJEVB51,9/7/2001,,4/20/2025
549300JVYLER1U5NDK13,"WESTCHESTER CAPITAL MANAGEMENT, LLC",,"WESTCHESTER CAPITAL MANAGEMENT, LLC",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CT,"Hartford, One Financial Plz",,,HZEH,Limited Liability Company,,9/29/2010,,4/20/2025
549300GBUIYIH2F2T107,WHALE ROCK CAPITAL MANAGEMENT LLC,WHALE ROCK CAPITAL MANAGEMENT LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-MA,"Boston, 24th Floor Two International Place",42.3564429,-71.0517885,HZEH,Limited Liability Company,,3/23/2006,,4/20/2025
549300UR8BVR3WQSTC89,"WHITE ELM CAPITAL, LLC",,"WHITE ELM CAPITAL, LLC",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CT,"Greenwich, 537 Steamboat Road Suite 300",41.0178451,-73.6229977,HZEH,Limited Liability Company,,9/13/2017,,4/20/2025
-109-,WHITE SQUARE CAPITAL LLP,WHITE SQUARE CAPITAL LLP,,,,,,,,,,,,,,,,,,,,,
-110-,WHITEBOX ADVISORS,WHITEBOX ADVISORS,,,,,,,,,,,,,,,,,,,,,
51N7JKSPTG5EBVF38I88,WHITEBOX ADVISORS LLC,WHITEBOX ADVISORS LLC,WHITEBOX ADVISORS LLC,WHITEBOX ADVISORS,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-MN,"Minneapolis, 3033 Excelsior Boulevard",44.9477451,-93.3180783,HZEH,Limited Liability Company,,6/11/1999,,4/20/2025
